DATASET,YEAR,GEOGRAPHY_CODE,SUB_ICB_LOC_CODE,SUB_ICB_LOC_NAME,INDICATOR,SEX,AGE_BAND,VALUE
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB080,F,35 to 44,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB080,F,45 to 49,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB080,F,50 to 54,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB080,F,55 to 59,4
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB080,F,60 to 64,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB080,F,65 to 69,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB080,F,70 to 74,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB080,F,75 and over,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB080,M,14 to 17,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB080,M,18 to 24,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB080,M,25 to 34,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB080,M,35 to 44,5
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB080,M,45 to 49,5
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB080,M,50 to 54,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB080,M,55 to 59,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB080,M,60 to 64,3
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB080,M,65 to 69,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB080,M,70 to 74,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB080,M,75 and over,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB081,F,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB081,F,10 to 17,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB081,F,18 to 24,4
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB081,F,25 to 34,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB081,F,35 to 44,9
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB081,F,45 to 54,8
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB081,F,55 to 64,16
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB081,F,65 to 74,5
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB081,F,75 and over,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB081,M,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB081,M,10 to 17,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB081,M,18 to 24,5
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB081,M,25 to 34,11
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB081,M,35 to 44,9
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB081,M,45 to 54,28
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB081,M,55 to 64,25
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB081,M,65 to 74,5
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB081,M,75 and over,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB082,F,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB082,F,10 to 17,4
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB082,F,18 to 24,41
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB082,F,25 to 34,143
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB082,F,35 to 44,194
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB082,F,45 to 54,257
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB082,F,55 to 64,221
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB082,F,65 to 74,116
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB082,F,75 and over,165
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB082,M,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB082,M,10 to 17,5
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB082,M,18 to 24,33
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB082,M,25 to 34,105
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB082,M,35 to 44,190
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB082,M,45 to 54,281
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB082,M,55 to 64,228
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB082,M,65 to 74,112
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB082,M,75 and over,88
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB083,F,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB083,F,10 to 17,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB083,F,18 to 24,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB083,F,25 to 34,8
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB083,F,35 to 44,6
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB083,F,45 to 54,6
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB083,F,55 to 64,5
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB083,F,65 to 74,3
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB083,F,75 and over,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB083,M,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB083,M,10 to 17,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB083,M,18 to 24,5
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB083,M,25 to 34,7
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB083,M,35 to 44,7
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB083,M,45 to 54,11
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB083,M,55 to 64,16
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB083,M,65 to 74,3
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB083,M,75 and over,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB084,F,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB084,F,10 to 17,5
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB084,F,18 to 24,104
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB084,F,25 to 34,306
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB084,F,35 to 44,468
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB084,F,45 to 54,609
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB084,F,55 to 64,572
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB084,F,65 to 74,481
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB084,F,75 and over,653
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB084,M,0 to 9,3
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB084,M,10 to 17,5
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB084,M,18 to 24,56
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB084,M,25 to 34,182
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB084,M,35 to 44,264
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB084,M,45 to 54,347
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB084,M,55 to 64,328
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB084,M,65 to 74,255
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB084,M,75 and over,272
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB085,F,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB085,F,10 to 17,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB085,F,18 to 24,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB085,F,25 to 34,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB085,F,35 to 44,6
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB085,F,45 to 54,6
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB085,F,55 to 64,6
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB085,F,65 to 74,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB085,F,75 and over,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB085,M,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB085,M,10 to 17,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB085,M,18 to 24,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB085,M,25 to 34,3
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB085,M,35 to 44,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB085,M,45 to 54,6
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB085,M,55 to 64,6
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB085,M,65 to 74,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB085,M,75 and over,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB086,F,0 to 9,3
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB086,F,10 to 17,11
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB086,F,18 to 24,51
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB086,F,25 to 34,222
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB086,F,35 to 44,428
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB086,F,45 to 54,784
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB086,F,55 to 64,906
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB086,F,65 to 74,629
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB086,F,75 and over,661
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB086,M,0 to 9,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB086,M,10 to 17,12
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB086,M,18 to 24,27
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB086,M,25 to 34,112
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB086,M,35 to 44,249
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB086,M,45 to 54,426
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB086,M,55 to 64,601
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB086,M,65 to 74,473
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB086,M,75 and over,350
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB087,F,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB087,F,10 to 17,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB087,F,18 to 24,7
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB087,F,25 to 34,5
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB087,F,35 to 44,3
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB087,F,45 to 54,5
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB087,F,55 to 64,10
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB087,F,65 to 74,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB087,F,75 and over,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB087,M,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB087,M,10 to 17,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB087,M,18 to 24,3
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB087,M,25 to 34,4
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB087,M,35 to 44,8
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB087,M,45 to 54,7
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB087,M,55 to 64,9
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB087,M,65 to 74,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB087,M,75 and over,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB088,F,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB088,F,10 to 17,51
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB088,F,18 to 24,355
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB088,F,25 to 34,758
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB088,F,35 to 44,713
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB088,F,45 to 54,890
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB088,F,55 to 64,1017
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB088,F,65 to 74,677
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB088,F,75 and over,777
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB088,M,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB088,M,10 to 17,26
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB088,M,18 to 24,203
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB088,M,25 to 34,384
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB088,M,35 to 44,435
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB088,M,45 to 54,577
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB088,M,55 to 64,563
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB088,M,65 to 74,438
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000161,01T,NHS Cheshire and Merseyside ICB - 01T,LDOB088,M,75 and over,345
