DATASET,YEAR,CCG_ONS_CODE,CCG_ODS_CODE,CCG_NAME,INDICATOR,SEX,AGE_BAND,VALUE
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB027,M,0 to 9,10
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB027,M,10 to 17,3
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB027,M,18 to 24,23
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB027,M,25 to 34,30
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB027,M,35 to 44,15
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB027,M,45 to 54,31
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB027,M,55 to 64,25
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB027,M,65 to 74,10
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB027,M,75 and over,3
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB028,F,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB028,F,10 to 17,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB028,F,18 to 24,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB028,F,25 to 34,5
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB028,F,35 to 44,6
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB028,F,45 to 54,8
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB028,F,55 to 64,4
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB028,F,65 to 74,5
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB028,F,75 and over,6
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB028,M,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB028,M,10 to 17,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB028,M,18 to 24,4
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB028,M,25 to 34,12
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB028,M,35 to 44,4
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB028,M,45 to 54,13
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB028,M,55 to 64,17
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB028,M,65 to 74,8
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB028,M,75 and over,4
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB029,F,0 to 9,4
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB029,F,10 to 17,7
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB029,F,18 to 24,13
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB029,F,25 to 34,31
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB029,F,35 to 44,27
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB029,F,45 to 54,25
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB029,F,55 to 64,17
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB029,F,65 to 74,12
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB029,F,75 and over,11
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB029,M,0 to 9,6
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB029,M,10 to 17,7
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB029,M,18 to 24,24
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB029,M,25 to 34,46
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB029,M,35 to 44,17
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB029,M,45 to 54,37
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB029,M,55 to 64,43
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB029,M,65 to 74,20
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB029,M,75 and over,8
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB030,F,0 to 9,20
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB030,F,10 to 17,18
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB030,F,18 to 24,38
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB030,F,25 to 34,28
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB030,F,35 to 44,32
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB030,F,45 to 54,33
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB030,F,55 to 64,13
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB030,F,65 to 74,4
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB030,F,75 and over,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB030,M,0 to 9,32
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB030,M,10 to 17,16
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB030,M,18 to 24,54
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB030,M,25 to 34,38
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB030,M,35 to 44,22
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB030,M,45 to 54,27
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB030,M,55 to 64,29
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB030,M,65 to 74,4
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB030,M,75 and over,3
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB031,F,0 to 9,4
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB031,F,10 to 17,4
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB031,F,18 to 24,10
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB031,F,25 to 34,10
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB031,F,35 to 44,11
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB031,F,45 to 54,18
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB031,F,55 to 64,5
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB031,F,65 to 74,3
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB031,F,75 and over,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB031,M,0 to 9,11
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB031,M,10 to 17,5
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB031,M,18 to 24,12
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB031,M,25 to 34,12
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB031,M,35 to 44,6
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB031,M,45 to 54,8
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB031,M,55 to 64,15
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB031,M,65 to 74,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB031,M,75 and over,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB032,F,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB032,F,10 to 17,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB032,F,18 to 24,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB032,F,25 to 34,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB032,F,35 to 44,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB032,F,45 to 54,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB032,F,55 to 64,5
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB032,F,65 to 74,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB032,F,75 and over,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB032,M,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB032,M,10 to 17,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB032,M,18 to 24,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB032,M,25 to 34,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB032,M,35 to 44,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB032,M,45 to 54,3
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB032,M,55 to 64,10
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB032,M,65 to 74,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB032,M,75 and over,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB033,F,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB033,F,10 to 17,3
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB033,F,18 to 24,14
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB033,F,25 to 34,19
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB033,F,35 to 44,23
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB033,F,45 to 54,19
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB033,F,55 to 64,8
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB033,F,65 to 74,6
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB033,F,75 and over,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB033,M,0 to 9,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB033,M,10 to 17,6
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB033,M,18 to 24,21
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB033,M,25 to 34,25
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB033,M,35 to 44,14
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB033,M,45 to 54,20
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB033,M,55 to 64,8
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB033,M,65 to 74,8
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB033,M,75 and over,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB034,F,0 to 9,776
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB034,F,10 to 17,1355
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB034,F,18 to 24,1208
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB034,F,25 to 34,2161
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB034,F,35 to 44,2541
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB034,F,45 to 54,3372
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB034,F,55 to 64,2960
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB034,F,65 to 74,3037
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB034,F,75 and over,2559
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB034,M,0 to 9,1188
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB034,M,10 to 17,1805
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB034,M,18 to 24,1052
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB034,M,25 to 34,1560
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB034,M,35 to 44,1850
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB034,M,45 to 54,2460
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB034,M,55 to 64,2109
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB034,M,65 to 74,1999
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB034,M,75 and over,1601
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB035,F,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB035,F,10 to 17,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB035,F,18 to 24,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB035,F,25 to 34,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB035,F,35 to 44,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB035,F,45 to 54,3
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB035,F,55 to 64,6
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB035,F,65 to 74,3
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB035,F,75 and over,5
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB035,M,0 to 9,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB035,M,10 to 17,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB035,M,18 to 24,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB035,M,25 to 34,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB035,M,35 to 44,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB035,M,45 to 54,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB035,M,55 to 64,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB035,M,65 to 74,4
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB035,M,75 and over,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB036,F,0 to 9,28
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB036,F,10 to 17,19
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB036,F,18 to 24,38
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB036,F,25 to 34,153
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB036,F,35 to 44,410
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB036,F,45 to 54,1301
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB036,F,55 to 64,2046
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB036,F,65 to 74,2912
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB036,F,75 and over,3288
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB036,M,0 to 9,20
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB036,M,10 to 17,32
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB036,M,18 to 24,23
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB036,M,25 to 34,110
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB036,M,35 to 44,225
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB036,M,45 to 54,502
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB036,M,55 to 64,1149
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB036,M,65 to 74,2955
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB036,M,75 and over,3886
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB037,F,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB037,F,10 to 17,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB037,F,18 to 24,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB037,F,25 to 34,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB037,F,35 to 44,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB037,F,45 to 54,9
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB037,F,55 to 64,10
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB037,F,65 to 74,7
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB037,F,75 and over,9
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB037,M,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB037,M,10 to 17,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB037,M,18 to 24,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB037,M,25 to 34,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB037,M,35 to 44,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB037,M,45 to 54,3
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB037,M,55 to 64,7
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000150,11X,NHS Somerset CCG,LDOB037,M,65 to 74,13
